CaseID,ActivityID,CompleteTimestamp,Resource
case_1747,D3,1970-01-01 03:00:00,D
case_1747,D2,1970-01-01 03:00:00,M
case_1747,E,1970-01-01 04:00:00,V
case_1747,F,1970-01-01 05:00:00,A
case_1747,G1,1970-01-01 06:00:00,I
case_1747,H,1970-01-01 07:00:00,Q
case_1747,I,1970-01-01 08:00:00,A
case_872,A,1970-01-01 00:00:00,W
case_872,B,1970-01-01 01:00:00,Z
case_872,C,1970-01-01 02:00:00,N
case_872,D3,1970-01-01 03:00:00,K
case_872,D2,1970-01-01 03:00:00,V
case_872,D1,1970-01-01 03:00:00,I
case_872,E,1970-01-01 04:00:00,D
case_872,F,1970-01-01 05:00:00,A
case_872,G1,1970-01-01 06:00:00,O
case_872,H,1970-01-01 07:00:00,H
case_872,I,1970-01-01 08:00:00,M
case_48,A,1970-01-01 00:00:00,E
case_48,B,1970-01-01 01:00:00,N
case_48,C,1970-01-01 02:00:00,S
case_48,D2,1970-01-01 03:00:00,C
case_48,D3,1970-01-01 03:00:00,E
case_48,D1,1970-01-01 03:00:00,Z
case_48,E,1970-01-01 04:00:00,Z
case_48,F,1970-01-01 05:00:00,A
case_48,G1,1970-01-01 06:00:00,A
case_48,H,1970-01-01 07:00:00,S
case_48,I,1970-01-01 08:00:00,Q
case_463,A,1970-01-01 00:00:00,I
case_463,B,1970-01-01 01:00:00,F
case_463,C,1970-01-01 02:00:00,U
case_463,D2,1970-01-01 03:00:00,I
case_463,D3,1970-01-01 03:00:00,L
case_463,D1,1970-01-01 03:00:00,R
case_463,E,1970-01-01 04:00:00,U
case_463,F,1970-01-01 05:00:00,C
case_463,G3,1970-01-01 06:00:00,W
case_463,H,1970-01-01 07:00:00,Z
case_463,I,1970-01-01 08:00:00,H
case_925,A,1970-01-01 00:00:00,O
case_925,B,1970-01-01 01:00:00,Y
case_925,C,1970-01-01 02:00:00,Q
case_925,D2,1970-01-01 03:00:00,K
case_925,D1,1970-01-01 03:00:00,D
case_925,D3,1970-01-01 03:00:00,Z
case_925,E,1970-01-01 04:00:00,U
case_925,F,1970-01-01 05:00:00,C
case_925,G3,1970-01-01 06:00:00,B
case_925,H,1970-01-01 07:00:00,O
case_925,I,1970-01-01 08:00:00,S
case_256,A,1970-01-01 00:00:00,O
case_256,B,1970-01-01 01:00:00,X
case_256,C,1970-01-01 02:00:00,Q
case_256,D1,1970-01-01 03:00:00,X
case_256,D3,1970-01-01 03:00:00,W
case_256,D2,1970-01-01 03:00:00,W
case_256,E,1970-01-01 04:00:00,P
case_256,F,1970-01-01 05:00:00,A
case_256,G1,1970-01-01 06:00:00,C
case_256,H,1970-01-01 07:00:00,C
case_256,I,1970-01-01 08:00:00,E
case_88,A,1970-01-01 00:00:00,H
case_88,B,1970-01-01 01:00:00,D
case_88,C,1970-01-01 02:00:00,V
case_88,D3,1970-01-01 03:00:00,J
case_88,D1,1970-01-01 03:00:00,N
case_88,D2,1970-01-01 03:00:00,I
case_88,E,1970-01-01 04:00:00,U
case_88,F,1970-01-01 05:00:00,C
case_88,G3,1970-01-01 06:00:00,J
case_88,H,1970-01-01 07:00:00,G
case_88,I,1970-01-01 08:00:00,U
case_1423,A,1970-01-01 00:00:00,I
case_1423,B,1970-01-01 01:00:00,W
case_1423,C,1970-01-01 02:00:00,H
case_1423,D1,1970-01-01 03:00:00,T
case_1423,D2,1970-01-01 03:00:00,G
case_1423,D3,1970-01-01 03:00:00,K
case_1423,E,1970-01-01 04:00:00,Z
case_1423,F,1970-01-01 05:00:00,B
case_1423,G2,1970-01-01 06:00:00,A
case_1423,H,1970-01-01 07:00:00,E
case_1423,I,1970-01-01 08:00:00,D
case_710,A,1970-01-01 00:00:00,P
case_710,B,1970-01-01 01:00:00,Y
case_710,C,1970-01-01 02:00:00,D
case_710,D3,1970-01-01 03:00:00,P
case_710,D1,1970-01-01 03:00:00,P
case_710,D2,1970-01-01 03:00:00,K
case_710,E,1970-01-01 04:00:00,I
case_710,F,1970-01-01 05:00:00,A
case_710,G1,1970-01-01 06:00:00,S
case_710,H,1970-01-01 07:00:00,J
case_710,I,1970-01-01 08:00:00,Q
case_173,A,1970-01-01 00:00:00,D
case_173,B,1970-01-01 01:00:00,E
case_173,C,1970-01-01 02:00:00,O
case_173,D1,1970-01-01 03:00:00,L
case_173,D3,1970-01-01 03:00:00,P
case_173,D2,1970-01-01 03:00:00,O
case_173,E,1970-01-01 04:00:00,J
case_173,F,1970-01-01 05:00:00,B
case_173,G2,1970-01-01 06:00:00,U
case_173,H,1970-01-01 07:00:00,A
case_173,I,1970-01-01 08:00:00,G
case_716,A,1970-01-01 00:00:00,R
case_716,B,1970-01-01 01:00:00,T
case_716,C,1970-01-01 02:00:00,I
case_716,D2,1970-01-01 03:00:00,A
case_716,D1,1970-01-01 03:00:00,N
case_716,D3,1970-01-01 03:00:00,D
case_716,E,1970-01-01 04:00:00,M
case_716,F,1970-01-01 05:00:00,C
case_716,G3,1970-01-01 06:00:00,I
case_716,H,1970-01-01 07:00:00,E
case_716,I,1970-01-01 08:00:00,U
case_1053,A,1970-01-01 00:00:00,K
case_1053,B,1970-01-01 01:00:00,N
case_1053,C,1970-01-01 02:00:00,X
case_1053,D3,1970-01-01 03:00:00,Q
case_1053,D1,1970-01-01 03:00:00,U
case_1053,D2,1970-01-01 03:00:00,P
case_1053,E,1970-01-01 04:00:00,G
case_1053,F,1970-01-01 05:00:00,C
case_1053,G3,1970-01-01 06:00:00,P
case_1053,H,1970-01-01 07:00:00,S
case_1053,I,1970-01-01 08:00:00,U
case_555,A,1970-01-01 00:00:00,C
case_555,B,1970-01-01 01:00:00,X
case_555,C,1970-01-01 02:00:00,P
case_555,D1,1970-01-01 03:00:00,E
case_555,D2,1970-01-01 03:00:00,L
case_555,D3,1970-01-01 03:00:00,N
case_555,E,1970-01-01 04:00:00,N
case_555,F,1970-01-01 05:00:00,A
case_555,G1,1970-01-01 06:00:00,M
case_555,H,1970-01-01 07:00:00,E
case_555,I,1970-01-01 08:00:00,O
case_312,A,1970-01-01 00:00:00,M
case_312,B,1970-01-01 01:00:00,E
case_312,C,1970-01-01 02:00:00,P
case_312,D2,1970-01-01 03:00:00,X
case_312,D1,1970-01-01 03:00:00,W
case_312,D3,1970-01-01 03:00:00,V
case_312,E,1970-01-01 04:00:00,Q
case_312,F,1970-01-01 05:00:00,B
case_312,G2,1970-01-01 06:00:00,K
case_312,H,1970-01-01 07:00:00,P
case_312,I,1970-01-01 08:00:00,W
case_1182,A,1970-01-01 00:00:00,P
case_1182,B,1970-01-01 01:00:00,A
case_1182,C,1970-01-01 02:00:00,T
case_1182,D3,1970-01-01 03:00:00,G
case_1182,D1,1970-01-01 03:00:00,H
case_1182,D2,1970-01-01 03:00:00,R
case_1182,E,1970-01-01 04:00:00,C
case_1182,F,1970-01-01 05:00:00,B
case_1182,G2,1970-01-01 06:00:00,I
case_1182,H,1970-01-01 07:00:00,M
case_1182,I,1970-01-01 08:00:00,S
case_1684,A,1970-01-01 00:00:00,D
case_1684,B,1970-01-01 01:00:00,X
case_1684,C,1970-01-01 02:00:00,O
case_1684,D1,1970-01-01 03:00:00,T
case_1684,D2,1970-01-01 03:00:00,B
case_1684,D3,1970-01-01 03:00:00,R
case_1684,E,1970-01-01 04:00:00,G
case_1684,F,1970-01-01 05:00:00,A
case_1684,G1,1970-01-01 06:00:00,B
case_1684,H,1970-01-01 07:00:00,G
case_1684,I,1970-01-01 08:00:00,W
case_663,A,1970-01-01 00:00:00,N
case_663,B,1970-01-01 01:00:00,H
case_663,C,1970-01-01 02:00:00,F
case_663,D1,1970-01-01 03:00:00,Y
case_663,D2,1970-01-01 03:00:00,J
case_663,D3,1970-01-01 03:00:00,P
case_663,E,1970-01-01 04:00:00,Q
case_663,F,1970-01-01 05:00:00,C
case_663,G3,1970-01-01 06:00:00,M
case_663,H,1970-01-01 07:00:00,O
case_663,I,1970-01-01 08:00:00,S
case_576,A,1970-01-01 00:00:00,D
case_576,B,1970-01-01 01:00:00,J
case_576,C,1970-01-01 02:00:00,H
case_576,D2,1970-01-01 03:00:00,Y
case_576,D1,1970-01-01 03:00:00,B
case_576,D3,1970-01-01 03:00:00,T
case_576,E,1970-01-01 04:00:00,A
case_576,F,1970-01-01 05:00:00,A
case_576,G1,1970-01-01 06:00:00,D
case_576,H,1970-01-01 07:00:00,B
case_576,I,1970-01-01 08:00:00,R
case_984,A,1970-01-01 00:00:00,D
case_984,B,1970-01-01 01:00:00,A
case_984,C,1970-01-01 02:00:00,F
case_984,D1,1970-01-01 03:00:00,X
case_984,D2,1970-01-01 03:00:00,Q
case_984,D3,1970-01-01 03:00:00,S
case_984,E,1970-01-01 04:00:00,Y
case_984,F,1970-01-01 05:00:00,B
case_984,G2,1970-01-01 06:00:00,U
case_984,H,1970-01-01 07:00:00,K
case_984,I,1970-01-01 08:00:00,P
case_370,A,1970-01-01 00:00:00,K
case_370,B,1970-01-01 01:00:00,B
case_370,C,1970-01-01 02:00:00,F
case_370,D3,1970-01-01 03:00:00,I
case_370,D2,1970-01-01 03:00:00,C
case_370,D1,1970-01-01 03:00:00,C
case_370,E,1970-01-01 04:00:00,P
case_370,F,1970-01-01 05:00:00,B
case_370,G2,1970-01-01 06:00:00,P
case_370,H,1970-01-01 07:00:00,L
case_370,I,1970-01-01 08:00:00,U
case_599,A,1970-01-01 00:00:00,Y
case_599,B,1970-01-01 01:00:00,K
case_599,C,1970-01-01 02:00:00,S
case_599,D3,1970-01-01 03:00:00,S
case_599,D2,1970-01-01 03:00:00,U
case_599,D1,1970-01-01 03:00:00,G
case_599,E,1970-01-01 04:00:00,Q
case_599,F,1970-01-01 05:00:00,A
case_599,G1,1970-01-01 06:00:00,I
case_599,H,1970-01-01 07:00:00,E
case_599,I,1970-01-01 08:00:00,C
case_990,A,1970-01-01 00:00:00,Y
case_990,B,1970-01-01 01:00:00,T
case_990,C,1970-01-01 02:00:00,C
case_990,D3,1970-01-01 03:00:00,Z
case_990,D2,1970-01-01 03:00:00,V
case_990,D1,1970-01-01 03:00:00,D
case_990,E,1970-01-01 04:00:00,H
case_990,F,1970-01-01 05:00:00,B
case_990,G2,1970-01-01 06:00:00,R
case_990,H,1970-01-01 07:00:00,P
case_990,I,1970-01-01 08:00:00,R
case_480,A,1970-01-01 00:00:00,G
case_480,B,1970-01-01 01:00:00,E
case_480,C,1970-01-01 02:00:00,Q
case_480,D3,1970-01-01 03:00:00,Z
case_480,D2,1970-01-01 03:00:00,W
case_480,D1,1970-01-01 03:00:00,Z
case_480,E,1970-01-01 04:00:00,H
case_480,F,1970-01-01 05:00:00,A
case_480,G1,1970-01-01 06:00:00,D
case_480,H,1970-01-01 07:00:00,S
case_480,I,1970-01-01 08:00:00,X
case_127,A,1970-01-01 00:00:00,F
case_127,B,1970-01-01 01:00:00,A
case_127,C,1970-01-01 02:00:00,J
case_127,D3,1970-01-01 03:00:00,V
case_127,D2,1970-01-01 03:00:00,Q
case_127,D1,1970-01-01 03:00:00,N
case_127,E,1970-01-01 04:00:00,P
case_127,F,1970-01-01 05:00:00,A
case_127,G1,1970-01-01 06:00:00,B
case_127,H,1970-01-01 07:00:00,A
case_127,I,1970-01-01 08:00:00,U
case_1239,A,1970-01-01 00:00:00,H
case_1239,B,1970-01-01 01:00:00,W
case_1239,C,1970-01-01 02:00:00,C
case_1239,D2,1970-01-01 03:00:00,O
case_1239,D3,1970-01-01 03:00:00,T
case_1239,D1,1970-01-01 03:00:00,C
case_1239,E,1970-01-01 04:00:00,M
case_1239,F,1970-01-01 05:00:00,B
case_1239,G2,1970-01-01 06:00:00,W
case_1239,H,1970-01-01 07:00:00,V
case_1239,I,1970-01-01 08:00:00,B
case_1654,A,1970-01-01 00:00:00,Y
case_1654,B,1970-01-01 01:00:00,U
case_1654,C,1970-01-01 02:00:00,C
case_1654,D1,1970-01-01 03:00:00,O
case_1654,D2,1970-01-01 03:00:00,B
case_1654,D3,1970-01-01 03:00:00,J
case_1654,E,1970-01-01 04:00:00,Z
case_1654,F,1970-01-01 05:00:00,A
case_1654,G1,1970-01-01 06:00:00,C
case_1654,H,1970-01-01 07:00:00,N
case_1654,I,1970-01-01 08:00:00,E
case_98,A,1970-01-01 00:00:00,Z
case_98,B,1970-01-01 01:00:00,F
case_98,C,1970-01-01 02:00:00,J
case_98,D3,1970-01-01 03:00:00,J
case_98,D2,1970-01-01 03:00:00,Q
case_98,D1,1970-01-01 03:00:00,K
case_98,E,1970-01-01 04:00:00,X
case_98,F,1970-01-01 05:00:00,C
case_98,G3,1970-01-01 06:00:00,V
case_98,H,1970-01-01 07:00:00,I
case_98,I,1970-01-01 08:00:00,C
case_187,A,1970-01-01 00:00:00,F
case_187,B,1970-01-01 01:00:00,O
case_187,C,1970-01-01 02:00:00,M
case_187,D1,1970-01-01 03:00:00,O
case_187,D3,1970-01-01 03:00:00,Z
case_187,D2,1970-01-01 03:00:00,S
case_187,E,1970-01-01 04:00:00,E
case_187,F,1970-01-01 05:00:00,C
case_187,G3,1970-01-01 06:00:00,J
case_187,H,1970-01-01 07:00:00,E
case_187,I,1970-01-01 08:00:00,N
case_1491,A,1970-01-01 00:00:00,F
case_1491,B,1970-01-01 01:00:00,I
case_1491,C,1970-01-01 02:00:00,E
case_1491,D2,1970-01-01 03:00:00,S
case_1491,D3,1970-01-01 03:00:00,I
case_1491,D1,1970-01-01 03:00:00,T
case_1491,E,1970-01-01 04:00:00,Y
case_1491,F,1970-01-01 05:00:00,C
case_1491,G3,1970-01-01 06:00:00,A
case_1491,H,1970-01-01 07:00:00,D
case_1491,I,1970-01-01 08:00:00,H
case_980,A,1970-01-01 00:00:00,T
case_980,B,1970-01-01 01:00:00,A
case_980,C,1970-01-01 02:00:00,D
case_980,D1,1970-01-01 03:00:00,I
case_980,D2,1970-01-01 03:00:00,T
case_980,D3,1970-01-01 03:00:00,R
case_980,E,1970-01-01 04:00:00,O
case_980,F,1970-01-01 05:00:00,A
case_980,G1,1970-01-01 06:00:00,Q
case_980,H,1970-01-01 07:00:00,A
case_980,I,1970-01-01 08:00:00,U
case_1602,A,1970-01-01 00:00:00,D
case_1602,B,1970-01-01 01:00:00,F
case_1602,C,1970-01-01 02:00:00,E
case_1602,D2,1970-01-01 03:00:00,P
case_1602,D3,1970-01-01 03:00:00,L
case_1602,D1,1970-01-01 03:00:00,Z
case_1602,E,1970-01-01 04:00:00,L
case_1602,F,1970-01-01 05:00:00,A
case_1602,G1,1970-01-01 06:00:00,V
case_1602,H,1970-01-01 07:00:00,L
case_1602,I,1970-01-01 08:00:00,S
case_383,A,1970-01-01 00:00:00,P
case_383,B,1970-01-01 01:00:00,D
case_383,C,1970-01-01 02:00:00,I
case_383,D2,1970-01-01 03:00:00,M
case_383,D3,1970-01-01 03:00:00,A
case_383,D1,1970-01-01 03:00:00,V
case_383,E,1970-01-01 04:00:00,V
case_383,F,1970-01-01 05:00:00,B
case_383,G2,1970-01-01 06:00:00,B
case_383,H,1970-01-01 07:00:00,F
case_383,I,1970-01-01 08:00:00,S
case_235,A,1970-01-01 00:00:00,A
case_235,B,1970-01-01 01:00:00,U
case_235,C,1970-01-01 02:00:00,M
case_235,D2,1970-01-01 03:00:00,X
case_235,D1,1970-01-01 03:00:00,M
case_235,D3,1970-01-01 03:00:00,Z
case_235,E,1970-01-01 04:00:00,Q
case_235,F,1970-01-01 05:00:00,A
case_235,G1,1970-01-01 06:00:00,X
case_235,H,1970-01-01 07:00:00,R
case_235,I,1970-01-01 08:00:00,G
case_922,A,1970-01-01 00:00:00,S
case_922,B,1970-01-01 01:00:00,K
case_922,C,1970-01-01 02:00:00,P
case_922,D1,1970-01-01 03:00:00,F
case_922,D2,1970-01-01 03:00:00,J
case_922,D3,1970-01-01 03:00:00,H
case_922,E,1970-01-01 04:00:00,W
case_922,F,1970-01-01 05:00:00,B
case_922,G2,1970-01-01 06:00:00,I
case_922,H,1970-01-01 07:00:00,G
case_922,I,1970-01-01 08:00:00,V
case_1317,A,1970-01-01 00:00:00,R
case_1317,B,1970-01-01 01:00:00,T
case_1317,C,1970-01-01 02:00:00,T
case_1317,D3,1970-01-01 03:00:00,X
case_1317,D1,1970-01-01 03:00:00,E
case_1317,D2,1970-01-01 03:00:00,G
case_1317,E,1970-01-01 04:00:00,G
case_1317,F,1970-01-01 05:00:00,A
case_1317,G1,1970-01-01 06:00:00,S
case_1317,H,1970-01-01 07:00:00,I
case_1317,I,1970-01-01 08:00:00,X
case_1987,A,1970-01-01 00:00:00,W
case_1987,B,1970-01-01 01:00:00,V
case_1987,C,1970-01-01 02:00:00,N
case_1987,D3,1970-01-01 03:00:00,O
case_1987,D1,1970-01-01 03:00:00,W
case_1987,D2,1970-01-01 03:00:00,F
case_1987,E,1970-01-01 04:00:00,H
case_1987,F,1970-01-01 05:00:00,C
case_1987,G3,1970-01-01 06:00:00,E
case_1987,H,1970-01-01 07:00:00,F
case_1987,I,1970-01-01 08:00:00,O
case_14,A,1970-01-01 00:00:00,T
case_14,B,1970-01-01 01:00:00,B
case_14,C,1970-01-01 02:00:00,I
case_14,D3,1970-01-01 03:00:00,Y
case_14,D1,1970-01-01 03:00:00,U
case_14,D2,1970-01-01 03:00:00,R
case_14,E,1970-01-01 04:00:00,W
case_14,F,1970-01-01 05:00:00,A
case_14,G1,1970-01-01 06:00:00,G
case_14,H,1970-01-01 07:00:00,K
case_14,I,1970-01-01 08:00:00,N
case_1415,A,1970-01-01 00:00:00,B
case_1415,B,1970-01-01 01:00:00,Z
case_1415,C,1970-01-01 02:00:00,Y
case_1415,D3,1970-01-01 03:00:00,K
case_1415,D2,1970-01-01 03:00:00,J
case_1415,D1,1970-01-01 03:00:00,R
case_1415,E,1970-01-01 04:00:00,O
case_1415,F,1970-01-01 05:00:00,A
case_1415,G1,1970-01-01 06:00:00,W
case_1415,H,1970-01-01 07:00:00,F
case_1415,I,1970-01-01 08:00:00,C
case_180,A,1970-01-01 00:00:00,N
case_180,B,1970-01-01 01:00:00,W
case_180,C,1970-01-01 02:00:00,W
case_180,D1,1970-01-01 03:00:00,L
case_180,D2,1970-01-01 03:00:00,R
case_180,D3,1970-01-01 03:00:00,P
case_180,E,1970-01-01 04:00:00,U
case_180,F,1970-01-01 05:00:00,A
case_180,G1,1970-01-01 06:00:00,J
case_180,H,1970-01-01 07:00:00,Y
case_180,I,1970-01-01 08:00:00,L
case_1487,A,1970-01-01 00:00:00,I
case_1487,B,1970-01-01 01:00:00,P
case_1487,C,1970-01-01 02:00:00,U
case_1487,D3,1970-01-01 03:00:00,O
case_1487,D2,1970-01-01 03:00:00,W
case_1487,D1,1970-01-01 03:00:00,R
case_1487,E,1970-01-01 04:00:00,A
case_1487,F,1970-01-01 05:00:00,B
case_1487,G2,1970-01-01 06:00:00,T
case_1487,H,1970-01-01 07:00:00,H
case_1487,I,1970-01-01 08:00:00,O
case_1806,A,1970-01-01 00:00:00,O
case_1806,B,1970-01-01 01:00:00,P
case_1806,C,1970-01-01 02:00:00,A
case_1806,D3,1970-01-01 03:00:00,S
case_1806,D1,1970-01-01 03:00:00,V
case_1806,D2,1970-01-01 03:00:00,R
case_1806,E,1970-01-01 04:00:00,G
case_1806,F,1970-01-01 05:00:00,C
case_1806,G3,1970-01-01 06:00:00,F
case_1806,H,1970-01-01 07:00:00,J
case_1806,I,1970-01-01 08:00:00,T
case_1537,A,1970-01-01 00:00:00,P
case_1537,B,1970-01-01 01:00:00,P
case_1537,C,1970-01-01 02:00:00,D
case_1537,D1,1970-01-01 03:00:00,K
case_1537,D2,1970-01-01 03:00:00,P
case_1537,D3,1970-01-01 03:00:00,R
case_1537,E,1970-01-01 04:00:00,Y
case_1537,F,1970-01-01 05:00:00,A
case_1537,G1,1970-01-01 06:00:00,C
case_1537,H,1970-01-01 07:00:00,C
case_1537,I,1970-01-01 08:00:00,Y
case_498,A,1970-01-01 00:00:00,P
case_498,B,1970-01-01 01:00:00,T
case_498,C,1970-01-01 02:00:00,N
case_498,D3,1970-01-01 03:00:00,Z
case_498,D1,1970-01-01 03:00:00,V
case_498,D2,1970-01-01 03:00:00,Q
case_498,E,1970-01-01 04:00:00,J
case_498,F,1970-01-01 05:00:00,C
case_498,G3,1970-01-01 06:00:00,K
case_498,H,1970-01-01 07:00:00,R
case_498,I,1970-01-01 08:00:00,N
case_348,A,1970-01-01 00:00:00,A
case_348,B,1970-01-01 01:00:00,H
case_348,C,1970-01-01 02:00:00,R
case_348,D2,1970-01-01 03:00:00,F
case_348,D1,1970-01-01 03:00:00,E
case_348,D3,1970-01-01 03:00:00,A
case_348,E,1970-01-01 04:00:00,U
case_348,F,1970-01-01 05:00:00,B
case_348,G2,1970-01-01 06:00:00,H
case_348,H,1970-01-01 07:00:00,Q
case_348,I,1970-01-01 08:00:00,V
case_459,A,1970-01-01 00:00:00,V
case_459,B,1970-01-01 01:00:00,F
case_459,C,1970-01-01 02:00:00,W
case_459,D1,1970-01-01 03:00:00,V
case_459,D2,1970-01-01 03:00:00,C
case_459,D3,1970-01-01 03:00:00,X
case_459,E,1970-01-01 04:00:00,P
case_459,F,1970-01-01 05:00:00,A
case_459,G1,1970-01-01 06:00:00,O
case_459,H,1970-01-01 07:00:00,L
case_459,I,1970-01-01 08:00:00,F
case_489,A,1970-01-01 00:00:00,T
case_489,B,1970-01-01 01:00:00,E
case_489,C,1970-01-01 02:00:00,N
case_489,D3,1970-01-01 03:00:00,F
case_489,D2,1970-01-01 03:00:00,V
case_489,D1,1970-01-01 03:00:00,C
case_489,E,1970-01-01 04:00:00,S
case_489,F,1970-01-01 05:00:00,C
case_489,G3,1970-01-01 06:00:00,Q
case_489,H,1970-01-01 07:00:00,Q
case_489,I,1970-01-01 08:00:00,E
case_966,A,1970-01-01 00:00:00,V
case_966,B,1970-01-01 01:00:00,A
case_966,C,1970-01-01 02:00:00,Z
case_966,D1,1970-01-01 03:00:00,M
case_966,D3,1970-01-01 03:00:00,M
case_966,D2,1970-01-01 03:00:00,L
case_966,E,1970-01-01 04:00:00,D
case_966,F,1970-01-01 05:00:00,B
case_966,G2,1970-01-01 06:00:00,Q
case_966,H,1970-01-01 07:00:00,N
case_966,I,1970-01-01 08:00:00,J
case_1336,A,1970-01-01 00:00:00,X
case_1336,B,1970-01-01 01:00:00,D
case_1336,C,1970-01-01 02:00:00,E
case_1336,D1,1970-01-01 03:00:00,K
case_1336,D3,1970-01-01 03:00:00,J
case_1336,D2,1970-01-01 03:00:00,G
case_1336,E,1970-01-01 04:00:00,G
case_1336,F,1970-01-01 05:00:00,C
case_1336,G3,1970-01-01 06:00:00,J
case_1336,H,1970-01-01 07:00:00,C
case_1336,I,1970-01-01 08:00:00,H
case_218,A,1970-01-01 00:00:00,Q
case_218,B,1970-01-01 01:00:00,J
case_218,C,1970-01-01 02:00:00,E
case_218,D3,1970-01-01 03:00:00,K
case_218,D1,1970-01-01 03:00:00,O
case_218,D2,1970-01-01 03:00:00,K
case_218,E,1970-01-01 04:00:00,M
case_218,F,1970-01-01 05:00:00,C
case_218,G3,1970-01-01 06:00:00,Y
case_218,H,1970-01-01 07:00:00,H
case_218,I,1970-01-01 08:00:00,P
case_486,A,1970-01-01 00:00:00,Y
case_486,B,1970-01-01 01:00:00,S
case_486,C,1970-01-01 02:00:00,Q
case_486,D1,1970-01-01 03:00:00,R
case_486,D2,1970-01-01 03:00:00,W
case_486,D3,1970-01-01 03:00:00,K
case_486,E,1970-01-01 04:00:00,U
case_486,F,1970-01-01 05:00:00,A
case_486,G1,1970-01-01 06:00:00,Q
case_486,H,1970-01-01 07:00:00,O
case_486,I,1970-01-01 08:00:00,S
case_1658,A,1970-01-01 00:00:00,I
case_1658,B,1970-01-01 01:00:00,P
case_1658,C,1970-01-01 02:00:00,I
case_1658,D3,1970-01-01 03:00:00,H
case_1658,D2,1970-01-01 03:00:00,R
case_1658,D1,1970-01-01 03:00:00,S
case_1658,E,1970-01-01 04:00:00,S
case_1658,F,1970-01-01 05:00:00,B
case_1658,G2,1970-01-01 06:00:00,B
case_1658,H,1970-01-01 07:00:00,V
case_1658,I,1970-01-01 08:00:00,I
case_160,A,1970-01-01 00:00:00,S
case_160,B,1970-01-01 01:00:00,L
case_160,C,1970-01-01 02:00:00,S
case_160,D3,1970-01-01 03:00:00,P
case_160,D2,1970-01-01 03:00:00,K
case_160,D1,1970-01-01 03:00:00,A
case_160,E,1970-01-01 04:00:00,T
case_160,F,1970-01-01 05:00:00,C
case_160,G3,1970-01-01 06:00:00,B
case_160,H,1970-01-01 07:00:00,X
case_160,I,1970-01-01 08:00:00,I
case_277,A,1970-01-01 00:00:00,S
case_277,B,1970-01-01 01:00:00,N
case_277,C,1970-01-01 02:00:00,O
case_277,D3,1970-01-01 03:00:00,C
case_277,D2,1970-01-01 03:00:00,R
case_277,D1,1970-01-01 03:00:00,H
case_277,E,1970-01-01 04:00:00,I
case_277,F,1970-01-01 05:00:00,C
case_277,G3,1970-01-01 06:00:00,H
case_277,H,1970-01-01 07:00:00,B
case_277,I,1970-01-01 08:00:00,N
case_1221,A,1970-01-01 00:00:00,G
case_1221,B,1970-01-01 01:00:00,L
case_1221,C,1970-01-01 02:00:00,A
case_1221,D1,1970-01-01 03:00:00,I
case_1221,D2,1970-01-01 03:00:00,W
case_1221,D3,1970-01-01 03:00:00,Y
case_1221,E,1970-01-01 04:00:00,A
case_1221,F,1970-01-01 05:00:00,C
case_1221,G3,1970-01-01 06:00:00,E
case_1221,H,1970-01-01 07:00:00,Z
case_1221,I,1970-01-01 08:00:00,Y
case_1185,A,1970-01-01 00:00:00,B
case_1185,B,1970-01-01 01:00:00,Y
case_1185,C,1970-01-01 02:00:00,U
case_1185,D2,1970-01-01 03:00:00,I
case_1185,D1,1970-01-01 03:00:00,X
case_1185,D3,1970-01-01 03:00:00,C
case_1185,E,1970-01-01 04:00:00,V
case_1185,F,1970-01-01 05:00:00,B
case_1185,G2,1970-01-01 06:00:00,X
case_1185,H,1970-01-01 07:00:00,H
case_1185,I,1970-01-01 08:00:00,F
case_422,A,1970-01-01 00:00:00,A
case_422,B,1970-01-01 01:00:00,L
case_422,C,1970-01-01 02:00:00,S
case_422,D2,1970-01-01 03:00:00,Y
case_422,D1,1970-01-01 03:00:00,C
case_422,D3,1970-01-01 03:00:00,Y
case_422,E,1970-01-01 04:00:00,T
case_422,F,1970-01-01 05:00:00,A
case_422,G1,1970-01-01 06:00:00,T
case_422,H,1970-01-01 07:00:00,Y
case_422,I,1970-01-01 08:00:00,P
case_1322,A,1970-01-01 00:00:00,C
case_1322,B,1970-01-01 01:00:00,G
case_1322,C,1970-01-01 02:00:00,V
case_1322,D2,1970-01-01 03:00:00,Q
case_1322,D3,1970-01-01 03:00:00,P
case_1322,D1,1970-01-01 03:00:00,S
case_1322,E,1970-01-01 04:00:00,W
case_1322,F,1970-01-01 05:00:00,C
case_1322,G3,1970-01-01 06:00:00,X
case_1322,H,1970-01-01 07:00:00,B
case_1322,I,1970-01-01 08:00:00,F
case_1341,A,1970-01-01 00:00:00,G
case_1341,B,1970-01-01 01:00:00,A
case_1341,C,1970-01-01 02:00:00,M
case_1341,D2,1970-01-01 03:00:00,D
case_1341,D1,1970-01-01 03:00:00,Z
case_1341,D3,1970-01-01 03:00:00,M
case_1341,E,1970-01-01 04:00:00,I
case_1341,F,1970-01-01 05:00:00,C
case_1341,G3,1970-01-01 06:00:00,L
case_1341,H,1970-01-01 07:00:00,B
case_1341,I,1970-01-01 08:00:00,H
case_347,A,1970-01-01 00:00:00,E
case_347,B,1970-01-01 01:00:00,Z
case_347,C,1970-01-01 02:00:00,N
case_347,D3,1970-01-01 03:00:00,N
case_347,D1,1970-01-01 03:00:00,M
case_347,D2,1970-01-01 03:00:00,R
