CaseID,ActivityID,CompleteTimestamp,Resource
case_902,5,2000-01-01 03:00:00,21
case_902,4,2000-01-01 03:00:00,14
case_902,6,2000-01-01 04:00:00,12
case_902,7,2000-01-01 05:00:00,14
case_902,12,2000-01-01 06:00:00,24
case_902,9,2000-01-01 07:00:00,10
case_902,10,2000-01-01 08:00:00,12
case_935,0,2000-01-01 00:00:00,23
case_935,1,2000-01-01 01:00:00,17
case_935,2,2000-01-01 02:00:00,25
case_935,3,2000-01-01 03:00:00,9
case_935,5,2000-01-01 03:00:00,7
case_935,4,2000-01-01 03:00:00,3
case_935,6,2000-01-01 04:00:00,22
case_935,7,2000-01-01 05:00:00,14
case_935,12,2000-01-01 06:00:00,19
case_935,9,2000-01-01 07:00:00,9
case_935,10,2000-01-01 08:00:00,21
case_392,0,2000-01-01 00:00:00,22
case_392,1,2000-01-01 01:00:00,3
case_392,2,2000-01-01 02:00:00,2
case_392,4,2000-01-01 03:00:00,4
case_392,5,2000-01-01 03:00:00,24
case_392,3,2000-01-01 03:00:00,2
case_392,6,2000-01-01 04:00:00,6
case_392,7,2000-01-01 05:00:00,14
case_392,12,2000-01-01 06:00:00,14
case_392,9,2000-01-01 07:00:00,17
case_392,10,2000-01-01 08:00:00,1
case_1894,0,2000-01-01 00:00:00,9
case_1894,1,2000-01-01 01:00:00,21
case_1894,2,2000-01-01 02:00:00,25
case_1894,5,2000-01-01 03:00:00,17
case_1894,3,2000-01-01 03:00:00,0
case_1894,4,2000-01-01 03:00:00,19
case_1894,6,2000-01-01 04:00:00,3
case_1894,7,2000-01-01 05:00:00,0
case_1894,11,2000-01-01 06:00:00,24
case_1894,9,2000-01-01 07:00:00,20
case_1894,10,2000-01-01 08:00:00,25
case_598,0,2000-01-01 00:00:00,13
case_598,1,2000-01-01 01:00:00,22
case_598,2,2000-01-01 02:00:00,13
case_598,4,2000-01-01 03:00:00,24
case_598,5,2000-01-01 03:00:00,0
case_598,3,2000-01-01 03:00:00,23
case_598,6,2000-01-01 04:00:00,17
case_598,7,2000-01-01 05:00:00,5
case_598,8,2000-01-01 06:00:00,20
case_598,9,2000-01-01 07:00:00,4
case_598,10,2000-01-01 08:00:00,12
case_724,0,2000-01-01 00:00:00,4
case_724,1,2000-01-01 01:00:00,11
case_724,2,2000-01-01 02:00:00,16
case_724,5,2000-01-01 03:00:00,0
case_724,4,2000-01-01 03:00:00,20
case_724,3,2000-01-01 03:00:00,5
case_724,6,2000-01-01 04:00:00,21
case_724,7,2000-01-01 05:00:00,0
case_724,11,2000-01-01 06:00:00,18
case_724,9,2000-01-01 07:00:00,25
case_724,10,2000-01-01 08:00:00,0
case_1064,0,2000-01-01 00:00:00,9
case_1064,1,2000-01-01 01:00:00,6
case_1064,2,2000-01-01 02:00:00,25
case_1064,5,2000-01-01 03:00:00,5
case_1064,3,2000-01-01 03:00:00,15
case_1064,4,2000-01-01 03:00:00,1
case_1064,6,2000-01-01 04:00:00,22
case_1064,7,2000-01-01 05:00:00,5
case_1064,8,2000-01-01 06:00:00,21
case_1064,9,2000-01-01 07:00:00,3
case_1064,10,2000-01-01 08:00:00,3
case_186,0,2000-01-01 00:00:00,16
case_186,1,2000-01-01 01:00:00,5
case_186,2,2000-01-01 02:00:00,20
case_186,4,2000-01-01 03:00:00,3
case_186,3,2000-01-01 03:00:00,10
case_186,5,2000-01-01 03:00:00,5
case_186,6,2000-01-01 04:00:00,23
case_186,7,2000-01-01 05:00:00,5
case_186,8,2000-01-01 06:00:00,23
case_186,9,2000-01-01 07:00:00,13
case_186,10,2000-01-01 08:00:00,13
case_314,0,2000-01-01 00:00:00,5
case_314,1,2000-01-01 01:00:00,13
case_314,2,2000-01-01 02:00:00,3
case_314,5,2000-01-01 03:00:00,1
case_314,3,2000-01-01 03:00:00,11
case_314,4,2000-01-01 03:00:00,15
case_314,6,2000-01-01 04:00:00,0
case_314,7,2000-01-01 05:00:00,14
case_314,12,2000-01-01 06:00:00,11
case_314,9,2000-01-01 07:00:00,9
case_314,10,2000-01-01 08:00:00,4
case_495,0,2000-01-01 00:00:00,6
case_495,1,2000-01-01 01:00:00,3
case_495,2,2000-01-01 02:00:00,9
case_495,5,2000-01-01 03:00:00,5
case_495,4,2000-01-01 03:00:00,18
case_495,3,2000-01-01 03:00:00,0
case_495,6,2000-01-01 04:00:00,16
case_495,7,2000-01-01 05:00:00,14
case_495,12,2000-01-01 06:00:00,14
case_495,9,2000-01-01 07:00:00,14
case_495,10,2000-01-01 08:00:00,17
case_1669,0,2000-01-01 00:00:00,11
case_1669,1,2000-01-01 01:00:00,11
case_1669,2,2000-01-01 02:00:00,15
case_1669,4,2000-01-01 03:00:00,6
case_1669,5,2000-01-01 03:00:00,17
case_1669,3,2000-01-01 03:00:00,0
case_1669,6,2000-01-01 04:00:00,13
case_1669,7,2000-01-01 05:00:00,5
case_1669,8,2000-01-01 06:00:00,0
case_1669,9,2000-01-01 07:00:00,6
case_1669,10,2000-01-01 08:00:00,4
case_523,0,2000-01-01 00:00:00,23
case_523,1,2000-01-01 01:00:00,8
case_523,2,2000-01-01 02:00:00,5
case_523,3,2000-01-01 03:00:00,4
case_523,4,2000-01-01 03:00:00,10
case_523,5,2000-01-01 03:00:00,25
case_523,6,2000-01-01 04:00:00,15
case_523,7,2000-01-01 05:00:00,0
case_523,11,2000-01-01 06:00:00,2
case_523,9,2000-01-01 07:00:00,17
case_523,10,2000-01-01 08:00:00,3
case_330,0,2000-01-01 00:00:00,16
case_330,1,2000-01-01 01:00:00,0
case_330,2,2000-01-01 02:00:00,19
case_330,5,2000-01-01 03:00:00,17
case_330,3,2000-01-01 03:00:00,15
case_330,4,2000-01-01 03:00:00,1
case_330,6,2000-01-01 04:00:00,9
case_330,7,2000-01-01 05:00:00,5
case_330,8,2000-01-01 06:00:00,16
case_330,9,2000-01-01 07:00:00,21
case_330,10,2000-01-01 08:00:00,23
case_1155,0,2000-01-01 00:00:00,4
case_1155,1,2000-01-01 01:00:00,24
case_1155,2,2000-01-01 02:00:00,3
case_1155,4,2000-01-01 03:00:00,23
case_1155,5,2000-01-01 03:00:00,11
case_1155,3,2000-01-01 03:00:00,11
case_1155,6,2000-01-01 04:00:00,6
case_1155,7,2000-01-01 05:00:00,5
case_1155,8,2000-01-01 06:00:00,4
case_1155,9,2000-01-01 07:00:00,13
case_1155,10,2000-01-01 08:00:00,21
case_1380,0,2000-01-01 00:00:00,1
case_1380,1,2000-01-01 01:00:00,3
case_1380,2,2000-01-01 02:00:00,5
case_1380,5,2000-01-01 03:00:00,8
case_1380,3,2000-01-01 03:00:00,6
case_1380,4,2000-01-01 03:00:00,14
case_1380,6,2000-01-01 04:00:00,9
case_1380,7,2000-01-01 05:00:00,14
case_1380,12,2000-01-01 06:00:00,11
case_1380,9,2000-01-01 07:00:00,20
case_1380,10,2000-01-01 08:00:00,25
case_1402,0,2000-01-01 00:00:00,3
case_1402,1,2000-01-01 01:00:00,18
case_1402,2,2000-01-01 02:00:00,21
case_1402,5,2000-01-01 03:00:00,11
case_1402,4,2000-01-01 03:00:00,1
case_1402,3,2000-01-01 03:00:00,3
case_1402,6,2000-01-01 04:00:00,11
case_1402,7,2000-01-01 05:00:00,14
case_1402,12,2000-01-01 06:00:00,12
case_1402,9,2000-01-01 07:00:00,23
case_1402,10,2000-01-01 08:00:00,23
case_896,0,2000-01-01 00:00:00,1
case_896,1,2000-01-01 01:00:00,17
case_896,2,2000-01-01 02:00:00,20
case_896,4,2000-01-01 03:00:00,3
case_896,3,2000-01-01 03:00:00,24
case_896,5,2000-01-01 03:00:00,7
case_896,6,2000-01-01 04:00:00,11
case_896,7,2000-01-01 05:00:00,5
case_896,8,2000-01-01 06:00:00,23
case_896,9,2000-01-01 07:00:00,5
case_896,10,2000-01-01 08:00:00,13
case_1223,0,2000-01-01 00:00:00,9
case_1223,1,2000-01-01 01:00:00,11
case_1223,2,2000-01-01 02:00:00,25
case_1223,3,2000-01-01 03:00:00,5
case_1223,4,2000-01-01 03:00:00,2
case_1223,5,2000-01-01 03:00:00,0
case_1223,6,2000-01-01 04:00:00,16
case_1223,7,2000-01-01 05:00:00,14
case_1223,12,2000-01-01 06:00:00,21
case_1223,9,2000-01-01 07:00:00,20
case_1223,10,2000-01-01 08:00:00,16
case_1572,0,2000-01-01 00:00:00,9
case_1572,1,2000-01-01 01:00:00,9
case_1572,2,2000-01-01 02:00:00,24
case_1572,4,2000-01-01 03:00:00,3
case_1572,5,2000-01-01 03:00:00,13
case_1572,3,2000-01-01 03:00:00,22
case_1572,6,2000-01-01 04:00:00,10
case_1572,7,2000-01-01 05:00:00,0
case_1572,11,2000-01-01 06:00:00,18
case_1572,9,2000-01-01 07:00:00,5
case_1572,10,2000-01-01 08:00:00,8
case_1626,0,2000-01-01 00:00:00,4
case_1626,1,2000-01-01 01:00:00,21
case_1626,2,2000-01-01 02:00:00,23
case_1626,3,2000-01-01 03:00:00,3
case_1626,4,2000-01-01 03:00:00,19
case_1626,5,2000-01-01 03:00:00,2
case_1626,6,2000-01-01 04:00:00,8
case_1626,7,2000-01-01 05:00:00,5
case_1626,8,2000-01-01 06:00:00,24
case_1626,9,2000-01-01 07:00:00,13
case_1626,10,2000-01-01 08:00:00,22
case_482,0,2000-01-01 00:00:00,13
case_482,1,2000-01-01 01:00:00,6
case_482,2,2000-01-01 02:00:00,14
case_482,4,2000-01-01 03:00:00,16
case_482,5,2000-01-01 03:00:00,6
case_482,3,2000-01-01 03:00:00,22
case_482,6,2000-01-01 04:00:00,19
case_482,7,2000-01-01 05:00:00,5
case_482,8,2000-01-01 06:00:00,15
case_482,9,2000-01-01 07:00:00,14
case_482,10,2000-01-01 08:00:00,5
case_1080,0,2000-01-01 00:00:00,22
case_1080,1,2000-01-01 01:00:00,9
case_1080,2,2000-01-01 02:00:00,5
case_1080,5,2000-01-01 03:00:00,12
case_1080,4,2000-01-01 03:00:00,7
case_1080,3,2000-01-01 03:00:00,0
case_1080,6,2000-01-01 04:00:00,10
case_1080,7,2000-01-01 05:00:00,14
case_1080,12,2000-01-01 06:00:00,22
case_1080,9,2000-01-01 07:00:00,3
case_1080,10,2000-01-01 08:00:00,14
case_916,0,2000-01-01 00:00:00,15
case_916,1,2000-01-01 01:00:00,18
case_916,2,2000-01-01 02:00:00,5
case_916,5,2000-01-01 03:00:00,4
case_916,3,2000-01-01 03:00:00,9
case_916,4,2000-01-01 03:00:00,22
case_916,6,2000-01-01 04:00:00,21
case_916,7,2000-01-01 05:00:00,0
case_916,11,2000-01-01 06:00:00,9
case_916,9,2000-01-01 07:00:00,17
case_916,10,2000-01-01 08:00:00,12
case_271,0,2000-01-01 00:00:00,23
case_271,1,2000-01-01 01:00:00,19
case_271,2,2000-01-01 02:00:00,20
case_271,5,2000-01-01 03:00:00,14
case_271,4,2000-01-01 03:00:00,13
case_271,3,2000-01-01 03:00:00,16
case_271,6,2000-01-01 04:00:00,20
case_271,7,2000-01-01 05:00:00,5
case_271,8,2000-01-01 06:00:00,14
case_271,9,2000-01-01 07:00:00,13
case_271,10,2000-01-01 08:00:00,15
case_328,0,2000-01-01 00:00:00,8
case_328,1,2000-01-01 01:00:00,6
case_328,2,2000-01-01 02:00:00,7
case_328,3,2000-01-01 03:00:00,18
case_328,5,2000-01-01 03:00:00,10
case_328,4,2000-01-01 03:00:00,15
case_328,6,2000-01-01 04:00:00,22
case_328,7,2000-01-01 05:00:00,14
case_328,12,2000-01-01 06:00:00,23
case_328,9,2000-01-01 07:00:00,2
case_328,10,2000-01-01 08:00:00,10
case_470,0,2000-01-01 00:00:00,25
case_470,1,2000-01-01 01:00:00,7
case_470,2,2000-01-01 02:00:00,21
case_470,4,2000-01-01 03:00:00,14
case_470,5,2000-01-01 03:00:00,19
case_470,3,2000-01-01 03:00:00,2
case_470,6,2000-01-01 04:00:00,8
case_470,7,2000-01-01 05:00:00,14
case_470,12,2000-01-01 06:00:00,1
case_470,9,2000-01-01 07:00:00,9
case_470,10,2000-01-01 08:00:00,2
case_1225,0,2000-01-01 00:00:00,2
case_1225,1,2000-01-01 01:00:00,2
case_1225,2,2000-01-01 02:00:00,2
case_1225,4,2000-01-01 03:00:00,13
case_1225,3,2000-01-01 03:00:00,5
case_1225,5,2000-01-01 03:00:00,2
case_1225,6,2000-01-01 04:00:00,25
case_1225,7,2000-01-01 05:00:00,14
case_1225,12,2000-01-01 06:00:00,12
case_1225,9,2000-01-01 07:00:00,23
case_1225,10,2000-01-01 08:00:00,23
case_1719,0,2000-01-01 00:00:00,12
case_1719,1,2000-01-01 01:00:00,9
case_1719,2,2000-01-01 02:00:00,3
case_1719,3,2000-01-01 03:00:00,6
case_1719,4,2000-01-01 03:00:00,12
case_1719,5,2000-01-01 03:00:00,8
case_1719,6,2000-01-01 04:00:00,6
case_1719,7,2000-01-01 05:00:00,5
case_1719,8,2000-01-01 06:00:00,2
case_1719,9,2000-01-01 07:00:00,9
case_1719,10,2000-01-01 08:00:00,17
case_1990,0,2000-01-01 00:00:00,10
case_1990,1,2000-01-01 01:00:00,10
case_1990,2,2000-01-01 02:00:00,6
case_1990,4,2000-01-01 03:00:00,9
case_1990,3,2000-01-01 03:00:00,20
case_1990,5,2000-01-01 03:00:00,5
case_1990,6,2000-01-01 04:00:00,17
case_1990,7,2000-01-01 05:00:00,0
case_1990,11,2000-01-01 06:00:00,5
case_1990,9,2000-01-01 07:00:00,17
case_1990,10,2000-01-01 08:00:00,3
case_116,0,2000-01-01 00:00:00,12
case_116,1,2000-01-01 01:00:00,23
case_116,2,2000-01-01 02:00:00,25
case_116,5,2000-01-01 03:00:00,16
case_116,3,2000-01-01 03:00:00,4
case_116,4,2000-01-01 03:00:00,17
case_116,6,2000-01-01 04:00:00,18
case_116,7,2000-01-01 05:00:00,5
case_116,8,2000-01-01 06:00:00,14
case_116,9,2000-01-01 07:00:00,4
case_116,10,2000-01-01 08:00:00,2
case_1809,0,2000-01-01 00:00:00,8
case_1809,1,2000-01-01 01:00:00,5
case_1809,2,2000-01-01 02:00:00,19
case_1809,5,2000-01-01 03:00:00,3
case_1809,4,2000-01-01 03:00:00,17
case_1809,3,2000-01-01 03:00:00,25
case_1809,6,2000-01-01 04:00:00,0
case_1809,7,2000-01-01 05:00:00,5
case_1809,8,2000-01-01 06:00:00,19
case_1809,9,2000-01-01 07:00:00,11
case_1809,10,2000-01-01 08:00:00,13
case_1018,0,2000-01-01 00:00:00,5
case_1018,1,2000-01-01 01:00:00,22
case_1018,2,2000-01-01 02:00:00,15
case_1018,4,2000-01-01 03:00:00,10
case_1018,3,2000-01-01 03:00:00,25
case_1018,5,2000-01-01 03:00:00,10
case_1018,6,2000-01-01 04:00:00,1
case_1018,7,2000-01-01 05:00:00,14
case_1018,12,2000-01-01 06:00:00,9
case_1018,9,2000-01-01 07:00:00,9
case_1018,10,2000-01-01 08:00:00,16
case_402,0,2000-01-01 00:00:00,24
case_402,1,2000-01-01 01:00:00,23
case_402,2,2000-01-01 02:00:00,12
case_402,3,2000-01-01 03:00:00,9
case_402,5,2000-01-01 03:00:00,21
case_402,4,2000-01-01 03:00:00,21
case_402,6,2000-01-01 04:00:00,14
case_402,7,2000-01-01 05:00:00,5
case_402,8,2000-01-01 06:00:00,19
case_402,9,2000-01-01 07:00:00,14
case_402,10,2000-01-01 08:00:00,10
case_614,0,2000-01-01 00:00:00,5
case_614,1,2000-01-01 01:00:00,10
case_614,2,2000-01-01 02:00:00,10
case_614,5,2000-01-01 03:00:00,11
case_614,4,2000-01-01 03:00:00,23
case_614,3,2000-01-01 03:00:00,13
case_614,6,2000-01-01 04:00:00,8
case_614,7,2000-01-01 05:00:00,14
case_614,12,2000-01-01 06:00:00,7
case_614,9,2000-01-01 07:00:00,2
case_614,10,2000-01-01 08:00:00,15
case_412,0,2000-01-01 00:00:00,17
case_412,1,2000-01-01 01:00:00,12
case_412,2,2000-01-01 02:00:00,15
case_412,5,2000-01-01 03:00:00,16
case_412,3,2000-01-01 03:00:00,14
case_412,4,2000-01-01 03:00:00,13
case_412,6,2000-01-01 04:00:00,9
case_412,7,2000-01-01 05:00:00,14
case_412,12,2000-01-01 06:00:00,20
case_412,9,2000-01-01 07:00:00,24
case_412,10,2000-01-01 08:00:00,3
case_991,0,2000-01-01 00:00:00,20
case_991,1,2000-01-01 01:00:00,5
case_991,2,2000-01-01 02:00:00,20
case_991,3,2000-01-01 03:00:00,18
case_991,4,2000-01-01 03:00:00,14
case_991,5,2000-01-01 03:00:00,15
case_991,6,2000-01-01 04:00:00,19
case_991,7,2000-01-01 05:00:00,14
case_991,12,2000-01-01 06:00:00,21
case_991,9,2000-01-01 07:00:00,14
case_991,10,2000-01-01 08:00:00,20
case_1289,0,2000-01-01 00:00:00,19
case_1289,1,2000-01-01 01:00:00,23
case_1289,2,2000-01-01 02:00:00,22
case_1289,4,2000-01-01 03:00:00,1
case_1289,3,2000-01-01 03:00:00,15
case_1289,5,2000-01-01 03:00:00,5
case_1289,6,2000-01-01 04:00:00,17
case_1289,7,2000-01-01 05:00:00,0
case_1289,11,2000-01-01 06:00:00,2
case_1289,9,2000-01-01 07:00:00,7
case_1289,10,2000-01-01 08:00:00,3
case_136,0,2000-01-01 00:00:00,2
case_136,1,2000-01-01 01:00:00,12
case_136,2,2000-01-01 02:00:00,19
case_136,3,2000-01-01 03:00:00,7
case_136,4,2000-01-01 03:00:00,12
case_136,5,2000-01-01 03:00:00,4
case_136,6,2000-01-01 04:00:00,4
case_136,7,2000-01-01 05:00:00,14
case_136,12,2000-01-01 06:00:00,1
case_136,9,2000-01-01 07:00:00,8
case_136,10,2000-01-01 08:00:00,9
case_1693,0,2000-01-01 00:00:00,22
case_1693,1,2000-01-01 01:00:00,17
case_1693,2,2000-01-01 02:00:00,11
case_1693,3,2000-01-01 03:00:00,11
case_1693,5,2000-01-01 03:00:00,19
case_1693,4,2000-01-01 03:00:00,4
case_1693,6,2000-01-01 04:00:00,13
case_1693,7,2000-01-01 05:00:00,14
case_1693,12,2000-01-01 06:00:00,1
case_1693,9,2000-01-01 07:00:00,9
case_1693,10,2000-01-01 08:00:00,5
case_1918,0,2000-01-01 00:00:00,2
case_1918,1,2000-01-01 01:00:00,25
case_1918,2,2000-01-01 02:00:00,17
case_1918,5,2000-01-01 03:00:00,1
case_1918,4,2000-01-01 03:00:00,18
case_1918,3,2000-01-01 03:00:00,23
case_1918,6,2000-01-01 04:00:00,2
case_1918,7,2000-01-01 05:00:00,14
case_1918,12,2000-01-01 06:00:00,18
case_1918,9,2000-01-01 07:00:00,13
case_1918,10,2000-01-01 08:00:00,16
case_672,0,2000-01-01 00:00:00,11
case_672,1,2000-01-01 01:00:00,5
case_672,2,2000-01-01 02:00:00,6
case_672,4,2000-01-01 03:00:00,4
case_672,5,2000-01-01 03:00:00,25
case_672,3,2000-01-01 03:00:00,1
case_672,6,2000-01-01 04:00:00,7
case_672,7,2000-01-01 05:00:00,5
case_672,8,2000-01-01 06:00:00,25
case_672,9,2000-01-01 07:00:00,11
case_672,10,2000-01-01 08:00:00,21
case_1028,0,2000-01-01 00:00:00,23
case_1028,1,2000-01-01 01:00:00,22
case_1028,2,2000-01-01 02:00:00,0
case_1028,3,2000-01-01 03:00:00,13
case_1028,4,2000-01-01 03:00:00,3
case_1028,5,2000-01-01 03:00:00,18
case_1028,6,2000-01-01 04:00:00,22
case_1028,7,2000-01-01 05:00:00,14
case_1028,12,2000-01-01 06:00:00,22
case_1028,9,2000-01-01 07:00:00,25
case_1028,10,2000-01-01 08:00:00,11
case_1629,0,2000-01-01 00:00:00,1
case_1629,1,2000-01-01 01:00:00,18
case_1629,2,2000-01-01 02:00:00,3
case_1629,5,2000-01-01 03:00:00,25
case_1629,4,2000-01-01 03:00:00,12
case_1629,3,2000-01-01 03:00:00,16
case_1629,6,2000-01-01 04:00:00,15
case_1629,7,2000-01-01 05:00:00,5
case_1629,8,2000-01-01 06:00:00,6
case_1629,9,2000-01-01 07:00:00,7
case_1629,10,2000-01-01 08:00:00,14
case_714,0,2000-01-01 00:00:00,10
case_714,1,2000-01-01 01:00:00,23
case_714,2,2000-01-01 02:00:00,6
case_714,5,2000-01-01 03:00:00,24
case_714,4,2000-01-01 03:00:00,8
case_714,3,2000-01-01 03:00:00,21
case_714,6,2000-01-01 04:00:00,12
case_714,7,2000-01-01 05:00:00,5
case_714,8,2000-01-01 06:00:00,23
case_714,9,2000-01-01 07:00:00,4
case_714,10,2000-01-01 08:00:00,24
case_1498,0,2000-01-01 00:00:00,21
case_1498,1,2000-01-01 01:00:00,1
case_1498,2,2000-01-01 02:00:00,1
case_1498,3,2000-01-01 03:00:00,2
case_1498,4,2000-01-01 03:00:00,0
case_1498,5,2000-01-01 03:00:00,25
case_1498,6,2000-01-01 04:00:00,13
case_1498,7,2000-01-01 05:00:00,0
case_1498,11,2000-01-01 06:00:00,10
case_1498,9,2000-01-01 07:00:00,16
case_1498,10,2000-01-01 08:00:00,8
case_1905,0,2000-01-01 00:00:00,0
case_1905,1,2000-01-01 01:00:00,4
case_1905,2,2000-01-01 02:00:00,11
case_1905,3,2000-01-01 03:00:00,24
case_1905,4,2000-01-01 03:00:00,9
case_1905,5,2000-01-01 03:00:00,4
case_1905,6,2000-01-01 04:00:00,11
case_1905,7,2000-01-01 05:00:00,14
case_1905,12,2000-01-01 06:00:00,4
case_1905,9,2000-01-01 07:00:00,0
case_1905,10,2000-01-01 08:00:00,8
case_1002,0,2000-01-01 00:00:00,18
case_1002,1,2000-01-01 01:00:00,7
case_1002,2,2000-01-01 02:00:00,25
case_1002,4,2000-01-01 03:00:00,11
case_1002,5,2000-01-01 03:00:00,3
case_1002,3,2000-01-01 03:00:00,20
case_1002,6,2000-01-01 04:00:00,15
case_1002,7,2000-01-01 05:00:00,5
case_1002,8,2000-01-01 06:00:00,19
case_1002,9,2000-01-01 07:00:00,8
case_1002,10,2000-01-01 08:00:00,10
case_1435,0,2000-01-01 00:00:00,22
case_1435,1,2000-01-01 01:00:00,22
case_1435,2,2000-01-01 02:00:00,4
case_1435,3,2000-01-01 03:00:00,0
case_1435,4,2000-01-01 03:00:00,15
case_1435,5,2000-01-01 03:00:00,15
case_1435,6,2000-01-01 04:00:00,12
case_1435,7,2000-01-01 05:00:00,0
case_1435,11,2000-01-01 06:00:00,3
case_1435,9,2000-01-01 07:00:00,23
case_1435,10,2000-01-01 08:00:00,0
case_738,0,2000-01-01 00:00:00,15
case_738,1,2000-01-01 01:00:00,9
case_738,2,2000-01-01 02:00:00,16
case_738,4,2000-01-01 03:00:00,1
case_738,3,2000-01-01 03:00:00,16
case_738,5,2000-01-01 03:00:00,18
case_738,6,2000-01-01 04:00:00,8
case_738,7,2000-01-01 05:00:00,14
case_738,12,2000-01-01 06:00:00,5
case_738,9,2000-01-01 07:00:00,18
case_738,10,2000-01-01 08:00:00,23
case_204,0,2000-01-01 00:00:00,7
case_204,1,2000-01-01 01:00:00,18
case_204,2,2000-01-01 02:00:00,11
case_204,3,2000-01-01 03:00:00,19
case_204,4,2000-01-01 03:00:00,4
case_204,5,2000-01-01 03:00:00,6
case_204,6,2000-01-01 04:00:00,9
case_204,7,2000-01-01 05:00:00,14
case_204,12,2000-01-01 06:00:00,18
case_204,9,2000-01-01 07:00:00,7
case_204,10,2000-01-01 08:00:00,13
case_1414,0,2000-01-01 00:00:00,5
case_1414,1,2000-01-01 01:00:00,3
case_1414,2,2000-01-01 02:00:00,11
case_1414,3,2000-01-01 03:00:00,24
case_1414,4,2000-01-01 03:00:00,1
case_1414,5,2000-01-01 03:00:00,10
case_1414,6,2000-01-01 04:00:00,16
case_1414,7,2000-01-01 05:00:00,0
case_1414,11,2000-01-01 06:00:00,24
case_1414,9,2000-01-01 07:00:00,13
case_1414,10,2000-01-01 08:00:00,14
case_263,0,2000-01-01 00:00:00,19
case_263,1,2000-01-01 01:00:00,6
case_263,2,2000-01-01 02:00:00,2
case_263,3,2000-01-01 03:00:00,6
case_263,4,2000-01-01 03:00:00,6
case_263,5,2000-01-01 03:00:00,17
case_263,6,2000-01-01 04:00:00,1
case_263,7,2000-01-01 05:00:00,14
case_263,12,2000-01-01 06:00:00,20
case_263,9,2000-01-01 07:00:00,13
case_263,10,2000-01-01 08:00:00,17
case_1986,0,2000-01-01 00:00:00,25
case_1986,1,2000-01-01 01:00:00,10
case_1986,2,2000-01-01 02:00:00,14
case_1986,3,2000-01-01 03:00:00,12
case_1986,5,2000-01-01 03:00:00,15
case_1986,4,2000-01-01 03:00:00,6
case_1986,6,2000-01-01 04:00:00,7
case_1986,7,2000-01-01 05:00:00,0
case_1986,11,2000-01-01 06:00:00,4
case_1986,9,2000-01-01 07:00:00,22
case_1986,10,2000-01-01 08:00:00,3
case_122,0,2000-01-01 00:00:00,22
case_122,1,2000-01-01 01:00:00,20
case_122,2,2000-01-01 02:00:00,24
case_122,5,2000-01-01 03:00:00,3
case_122,3,2000-01-01 03:00:00,6
case_122,4,2000-01-01 03:00:00,3
case_122,6,2000-01-01 04:00:00,8
case_122,7,2000-01-01 05:00:00,14
case_122,12,2000-01-01 06:00:00,23
case_122,9,2000-01-01 07:00:00,10
case_122,10,2000-01-01 08:00:00,5
case_652,0,2000-01-01 00:00:00,17
case_652,1,2000-01-01 01:00:00,20
case_652,2,2000-01-01 02:00:00,20
case_652,4,2000-01-01 03:00:00,18
case_652,3,2000-01-01 03:00:00,9
case_652,5,2000-01-01 03:00:00,8
case_652,6,2000-01-01 04:00:00,20
case_652,7,2000-01-01 05:00:00,14
case_652,12,2000-01-01 06:00:00,22
case_652,9,2000-01-01 07:00:00,19
case_652,10,2000-01-01 08:00:00,1
case_60,0,2000-01-01 00:00:00,13
case_60,1,2000-01-01 01:00:00,18
case_60,2,2000-01-01 02:00:00,16
case_60,3,2000-01-01 03:00:00,19
case_60,5,2000-01-01 03:00:00,11
case_60,4,2000-01-01 03:00:00,7
case_60,6,2000-01-01 04:00:00,25
case_60,7,2000-01-01 05:00:00,0
case_60,11,2000-01-01 06:00:00,13
case_60,9,2000-01-01 07:00:00,13
case_60,10,2000-01-01 08:00:00,9
case_536,0,2000-01-01 00:00:00,23
case_536,1,2000-01-01 01:00:00,7
case_536,2,2000-01-01 02:00:00,7
case_536,3,2000-01-01 03:00:00,10
case_536,5,2000-01-01 03:00:00,19
case_536,4,2000-01-01 03:00:00,5
case_536,6,2000-01-01 04:00:00,22
case_536,7,2000-01-01 05:00:00,14
case_536,12,2000-01-01 06:00:00,22
case_536,9,2000-01-01 07:00:00,11
case_536,10,2000-01-01 08:00:00,23
case_391,0,2000-01-01 00:00:00,10
case_391,1,2000-01-01 01:00:00,25
case_391,2,2000-01-01 02:00:00,11
case_391,4,2000-01-01 03:00:00,18
case_391,5,2000-01-01 03:00:00,0
case_391,3,2000-01-01 03:00:00,12
case_391,6,2000-01-01 04:00:00,5
case_391,7,2000-01-01 05:00:00,14
case_391,12,2000-01-01 06:00:00,15
case_391,9,2000-01-01 07:00:00,17
case_391,10,2000-01-01 08:00:00,17
case_1538,0,2000-01-01 00:00:00,17
case_1538,1,2000-01-01 01:00:00,13
case_1538,2,2000-01-01 02:00:00,13
case_1538,5,2000-01-01 03:00:00,8
case_1538,4,2000-01-01 03:00:00,7
case_1538,3,2000-01-01 03:00:00,14
case_1538,6,2000-01-01 04:00:00,8
case_1538,7,2000-01-01 05:00:00,5
case_1538,8,2000-01-01 06:00:00,11
case_1538,9,2000-01-01 07:00:00,22
case_1538,10,2000-01-01 08:00:00,22
case_826,0,2000-01-01 00:00:00,13
case_826,1,2000-01-01 01:00:00,25
case_826,2,2000-01-01 02:00:00,6
case_826,5,2000-01-01 03:00:00,13
case_826,3,2000-01-01 03:00:00,18
case_826,4,2000-01-01 03:00:00,0
